,dominant_topic,month
56845,3,2020-12
56846,11,2021-01
56847,0,2021-01
56848,2,2021-09
56849,2,2021-02
56851,8,2021-08
56852,4,2021-07
56853,6,2021-07
56855,1,2021-01
56857,2,2021-02
56858,2,2021-09
56859,0,2021-03
56860,8,2021-07
56861,9,2022-01
56862,1,2021-10
56863,9,2021-04
56864,9,2020-03
56865,3,2021-07
56866,4,2021-08
56867,3,2021-08
56868,10,2021-09
56871,2,2021-01
56872,2,2021-05
56873,2,2021-04
56874,10,2021-07
56875,6,2021-10
56876,2,2021-09
56877,4,2022-10
56878,9,2021-12
56879,1,2020-11
56880,3,2020-12
56881,11,2021-10
56882,6,2021-02
56883,2,2021-06
56884,10,2021-02
56885,10,2021-12
56886,4,2021-08
56887,10,2021-09
56888,0,2021-02
56889,0,2021-01
56890,6,2021-11
56891,7,2021-06
56892,0,2021-08
56893,1,2020-09
56894,6,2022-01
56895,10,2020-11
56896,7,2022-05
56897,6,2021-07
56898,5,2022-01
56899,4,2021-03
56900,10,2021-02
56901,1,2021-03
56902,6,2021-01
56903,10,2021-09
56904,5,2022-07
56905,0,2021-01
56906,3,2021-12
56907,6,2021-02
56908,4,2021-12
56909,11,2021-05
56910,9,2021-08
56911,9,2020-10
56912,3,2021-02
56913,3,2022-10
56914,0,2021-01
56915,0,2021-11
56916,7,2021-06
56917,10,2021-12
56918,11,2021-08
56919,0,2021-03
56920,1,2021-03
56921,1,2021-04
56922,4,2022-11
56923,7,2021-05
56925,3,2021-03
56927,4,2022-08
56928,5,2021-10
56929,4,2021-12
56930,7,2021-02
56931,2,2021-06
56932,0,2021-04
56933,5,2021-12
56934,2,2020-12
56935,11,2021-07
56936,4,2021-05
56938,1,2021-02
56939,2,2021-03
56940,10,2021-01
56941,0,2021-05
56942,0,2021-01
56943,0,2021-10
56944,3,2021-05
56945,6,2021-02
56946,11,2021-01
56947,7,2021-04
56948,7,2022-03
56949,3,2021-01
56950,8,2021-01
56951,9,2021-08
56952,6,2021-08
56953,3,2021-04
56954,6,2021-08
56955,2,2021-01
56956,0,2021-01
56957,1,2021-03
56958,8,2021-01
56959,3,2021-05
56960,3,2021-10
56961,11,2021-02
56962,11,2021-08
56963,0,2021-06
56964,5,2022-02
56965,8,2021-08
56966,11,2021-07
56967,7,2021-07
56968,3,2020-08
56969,4,2022-10
56970,6,2021-11
56971,5,2022-09
56972,0,2021-01
56973,3,2022-03
56974,10,2021-11
56975,0,2021-05
56976,11,2020-03
56977,1,2021-08
56978,0,2021-01
56979,0,2021-05
56980,1,2021-01
56981,3,2021-01
56982,2,2021-01
56983,3,2021-07
56984,2,2021-01
56985,6,2021-03
56986,6,2021-07
56987,3,2021-04
56988,0,2022-04
56989,1,2021-02
56990,4,2021-08
56991,3,2022-03
56992,2,2021-12
56993,3,2021-06
56995,6,2021-07
56996,6,2021-01
56997,3,2020-12
56998,2,2021-09
56999,0,2021-09
57000,1,2021-11
57001,6,2021-07
57002,4,2020-12
57003,11,2021-10
57004,9,2021-01
57005,6,2022-11
57006,5,2021-10
57007,10,2021-11
57008,7,2021-01
57009,0,2021-11
57010,7,2021-01
57011,7,2022-01
57012,4,2022-11
57013,10,2021-01
57014,0,2021-04
57015,4,2022-06
57016,3,2021-01
57017,2,2021-01
57018,3,2021-11
57019,2,2021-05
57020,5,2021-12
57021,4,2021-07
57022,7,2021-04
57023,9,2022-11
57024,2,2021-01
57025,3,2021-02
57026,11,2021-08
57027,3,2021-07
57028,3,2021-06
57029,8,2022-12
57030,0,2021-02
57031,1,2021-04
57032,1,2022-11
57033,8,2021-03
57034,4,2021-08
57035,2,2021-03
57036,11,2021-07
57037,3,2021-07
57038,6,2021-03
57039,10,2021-05
57041,7,2021-04
57042,11,2021-07
57043,8,2021-06
57044,4,2021-07
57045,5,2021-05
57046,7,2021-07
57047,0,2021-04
57048,11,2021-05
57049,3,2021-09
57050,6,2021-06
57051,2,2021-01
57052,4,2021-08
57053,4,2021-02
57054,5,2022-01
57055,10,2021-11
57056,8,2022-05
57057,2,2020-12
57058,8,2021-01
57059,1,2021-10
57060,10,2020-12
57061,4,2021-10
57062,1,2021-10
57063,4,2021-08
57064,8,2021-11
57065,3,2021-02
57066,4,2021-03
57067,1,2021-01
57068,0,2021-11
57069,6,2020-09
57070,0,2021-03
57071,2,2020-11
57072,0,2022-01
57073,7,2021-01
57074,2,2020-08
57075,2,2021-02
57076,8,2021-01
57077,10,2021-03
57078,0,2022-03
57079,0,2021-12
57080,10,2021-01
57081,6,2022-06
57082,8,2021-01
57083,2,2021-01
57084,1,2022-11
57085,2,2022-05
57086,9,2021-12
57087,6,2021-02
57088,11,2021-11
57089,6,2022-07
57090,11,2021-02
57091,7,2021-03
57092,2,2020-11
57093,6,2021-02
57094,4,2021-04
57095,6,2021-07
57096,5,2021-06
57097,6,2021-05
57098,6,2021-08
57099,2,2021-10
57100,2,2021-07
57101,2,2021-01
57102,2,2021-07
57103,2,2021-03
57104,10,2021-08
57105,5,2021-01
57106,4,2021-05
57107,0,2021-05
57108,6,2021-05
57109,4,2021-05
57110,7,2020-12
57111,5,2021-08
57112,9,2021-12
57113,3,2021-09
57114,7,2021-07
57115,8,2021-06
57116,10,2021-01
57117,8,2020-12
57118,8,2021-02
57119,4,2021-08
57120,1,2021-11
57121,0,2021-03
57122,3,2021-07
57123,10,2021-04
57124,6,2021-08
57125,10,2021-09
57126,10,2021-03
57127,3,2020-12
57128,0,2021-02
57129,9,2020-08
57130,3,2021-04
57131,0,2021-07
57132,3,2021-08
57133,8,2021-03
57134,0,2021-01
57135,9,2021-09
57136,2,2021-02
57137,0,2021-09
57138,0,2022-02
57139,5,2022-04
57140,5,2022-01
57141,7,2021-06
57142,1,2021-02
57143,2,2021-07
57144,3,2021-07
57145,3,2021-03
57146,2,2021-02
57147,7,2021-10
57148,6,2020-11
57149,1,2021-12
57150,3,2020-12
57151,6,2021-04
57152,3,2022-11
57153,7,2021-02
57154,10,2021-03
57155,6,2022-07
57156,10,2021-01
57157,3,2021-01
57158,10,2021-08
57159,1,2021-03
57160,6,2021-08
57161,3,2021-12
57162,11,2021-03
57163,7,2021-12
57164,1,2021-02
57165,0,2021-02
57166,0,2021-04
57167,3,2021-01
57168,10,2021-02
57169,10,2021-09
57170,8,2021-08
57171,4,2021-01
57172,2,2021-02
57173,6,2022-09
57174,8,2021-01
57175,0,2021-02
57176,4,2021-06
57177,2,2020-12
57178,6,2021-03
57179,1,2021-03
57180,1,2021-11
57181,3,2021-01
57182,6,2021-02
57183,3,2021-01
57184,10,2021-10
57185,2,2020-12
57186,4,2021-06
57187,2,2021-06
57188,11,2021-01
57189,10,2021-01
57190,11,2021-01
57191,4,2021-10
57192,11,2021-02
57194,11,2021-02
57195,6,2021-08
57196,1,2022-02
57198,7,2021-02
57199,0,2021-02
57200,10,2021-03
57201,0,2021-03
57202,3,2021-08
57203,7,2021-11
57204,3,2021-10
57205,0,2021-07
57206,10,2022-02
57207,2,2020-12
57208,0,2021-02
57209,10,2021-10
57210,8,2021-03
57211,5,2022-06
57212,2,2021-01
57213,4,2021-05
57214,9,2021-08
57215,5,2021-07
57216,3,2021-07
57217,10,2021-08
57218,10,2021-05
57219,7,2021-02
57220,7,2021-02
57221,6,2021-07
57222,9,2021-06
57223,0,2021-11
57224,5,2021-08
57225,4,2021-06
57226,2,2021-01
57227,0,2021-04
57228,5,2022-08
57230,0,2021-01
57231,10,2021-01
57232,11,2021-02
57233,7,2021-02
57234,8,2021-01
57235,9,2021-06
57236,0,2021-03
57237,4,2021-01
57238,4,2021-08
57239,10,2021-06
57240,3,2021-09
57241,8,2021-04
57242,10,2020-12
57243,9,2021-09
57244,10,2021-06
57245,0,2021-09
57246,7,2022-11
57247,11,2021-02
57248,3,2021-01
57249,2,2020-12
57250,0,2021-03
57251,1,2021-06
57252,6,2021-07
57253,10,2021-01
57254,0,2021-05
57255,3,2021-07
57256,1,2022-11
57257,3,2022-01
57258,8,2021-02
57259,7,2021-01
57260,3,2021-08
57261,0,2021-05
57262,11,2021-03
57263,7,2021-12
57264,6,2021-08
57265,0,2021-03
57266,8,2021-11
57267,0,2021-12
57268,2,2021-08
57269,11,2021-02
57270,9,2021-06
57271,11,2021-10
57272,10,2021-03
57273,10,2021-12
57274,0,2021-04
57275,8,2021-02
57276,6,2021-01
57277,10,2020-12
57278,2,2021-01
57279,7,2021-07
57280,1,2021-05
57281,7,2021-01
57282,7,2021-12
57283,6,2022-01
57284,3,2021-07
57285,10,2020-11
57286,2,2022-09
57287,7,2021-11
57288,6,2021-10
57289,0,2021-07
57291,6,2021-09
57293,11,2020-12
57294,9,2021-03
57295,9,2021-06
57296,6,2021-08
57297,7,2021-06
57298,0,2021-11
57299,2,2021-11
57300,5,2022-04
57301,11,2021-12
57302,10,2021-08
57303,4,2021-02
57304,4,2021-08
57305,0,2021-01
57306,2,2020-11
57307,7,2021-07
57308,2,2020-09
57309,6,2021-12
57310,5,2021-12
57311,8,2021-02
57312,10,2021-02
57314,5,2021-12
57315,7,2021-10
57316,2,2021-08
57317,3,2021-01
57318,1,2021-10
57319,3,2021-07
57320,0,2021-07
57321,3,2021-07
57322,6,2022-12
57323,5,2022-12
57324,1,2021-09
57325,1,2021-10
57326,8,2021-11
57327,5,2021-10
57328,2,2021-06
57329,11,2021-12
57330,6,2021-02
57331,0,2021-03
57332,11,2021-02
57333,5,2021-08
57334,4,2020-11
57335,7,2021-09
57336,7,2021-12
57337,2,2021-01
57338,10,2021-01
57339,0,2021-01
57340,2,2021-10
57341,1,2020-11
57342,4,2021-01
57343,0,2022-09
57344,1,2022-01
57345,0,2022-01
57346,4,2021-12
57347,0,2021-02
57348,3,2021-05
57349,11,2021-06
57350,3,2021-08
57351,10,2020-12
57352,8,2021-01
57353,1,2021-09
57354,11,2020-11
57355,0,2021-01
57356,6,2021-01
57357,4,2021-02
57358,0,2021-01
57359,9,2021-07
57360,6,2021-08
57362,10,2021-01
57363,11,2021-01
57364,9,2021-04
57365,5,2022-12
57366,9,2021-01
57367,3,2021-11
57368,7,2021-04
57369,10,2022-01
57370,3,2021-08
57371,2,2021-09
57372,8,2021-02
57373,6,2021-05
57374,8,2021-01
57375,4,2022-02
57376,3,2021-03
57377,6,2021-04
57378,6,2021-11
57379,6,2021-02
57380,6,2021-07
57381,2,2021-01
57382,4,2021-06
57383,8,2022-03
57384,10,2021-07
57385,0,2022-05
57386,4,2021-11
57387,8,2021-07
57388,6,2021-07
57389,10,2021-01
57390,6,2020-11
57391,8,2021-04
57392,7,2021-06
57393,10,2022-01
57394,10,2022-09
57395,7,2021-12
57396,9,2021-08
57397,3,2022-02
57398,10,2021-02
57399,6,2020-08
57400,2,2021-07
57401,2,2020-12
57402,6,2020-09
57403,3,2021-05
57404,6,2021-10
57405,6,2020-12
57406,8,2021-02
57407,4,2020-09
57408,9,2021-01
57409,6,2021-07
57410,10,2021-03
57411,1,2021-02
57412,5,2021-02
57413,0,2021-07
57414,4,2022-02
57415,6,2021-02
57416,2,2020-12
57417,3,2021-02
57418,2,2021-02
57419,7,2021-05
57420,6,2021-01
57421,3,2021-11
57422,6,2021-07
57423,2,2021-10
57424,6,2021-03
57425,7,2022-06
57426,6,2021-03
57427,0,2021-05
57428,6,2021-12
57429,10,2021-03
57430,9,2021-01
57431,6,2021-11
57432,10,2021-07
57433,2,2021-02
57435,0,2021-08
57436,6,2021-01
57437,7,2021-12
57438,6,2021-06
57439,11,2021-01
57440,0,2021-09
57441,7,2021-02
57442,0,2020-12
57443,6,2022-11
57444,7,2021-08
57445,3,2021-02
57446,11,2021-08
57447,2,2021-09
57448,8,2022-11
57449,4,2021-03
57450,4,2021-11
57451,4,2021-12
57452,2,2021-12
57453,3,2021-11
57454,0,2021-11
57455,9,2021-08
57456,11,2021-02
57457,2,2021-01
57458,8,2021-02
57459,3,2021-03
57460,0,2021-06
57461,11,2022-05
57462,0,2022-11
57463,3,2021-01
57464,1,2021-10
57465,11,2021-01
57466,5,2021-08
57467,2,2022-01
57468,0,2021-09
57469,4,2020-12
57470,10,2021-03
57471,11,2021-03
57472,2,2021-04
57473,7,2021-07
57476,0,2021-12
57477,9,2021-07
57478,1,2021-03
57479,3,2021-11
57480,1,2021-08
57481,10,2021-05
57482,10,2021-12
57483,5,2022-04
57484,7,2021-07
57485,5,2021-09
57486,11,2021-08
57487,6,2021-04
57488,0,2021-03
57489,0,2022-09
57490,7,2021-06
57491,3,2020-12
57492,11,2021-02
57493,0,2021-02
57494,3,2021-05
57495,2,2021-06
57496,8,2021-08
57497,6,2020-09
57498,10,2022-01
57499,4,2021-11
57500,11,2021-10
57501,9,2020-09
57502,3,2020-12
57503,8,2021-06
57504,1,2021-01
57505,10,2021-01
57506,4,2021-06
57507,1,2022-11
57508,7,2021-12
57509,6,2021-12
57510,1,2022-07
57511,7,2021-08
57512,2,2020-11
57513,8,2021-05
57514,8,2021-12
57515,1,2021-10
57516,0,2021-01
57517,4,2021-12
57518,9,2022-03
57519,6,2021-10
57520,6,2022-08
57521,6,2021-07
57522,9,2022-01
57523,8,2021-07
57524,10,2021-12
57525,4,2021-01
57526,8,2021-03
57527,3,2021-04
57528,3,2021-08
57529,3,2021-08
57530,0,2021-01
57531,1,2021-12
57532,6,2021-07
57533,11,2021-08
57534,3,2021-04
57535,6,2021-07
57536,2,2021-08
57537,6,2021-05
57538,0,2021-01
57539,11,2021-09
57540,3,2021-01
57541,1,2021-08
57542,4,2021-06
57543,0,2021-01
57544,0,2021-12
57545,10,2021-01
57546,9,2021-02
57547,10,2021-01
57548,9,2022-04
57549,4,2021-01
57550,3,2021-06
57551,8,2021-01
57552,2,2021-12
57553,11,2021-02
57554,1,2021-07
57555,7,2021-08
57556,0,2021-07
57557,3,2021-02
57558,0,2021-01
57559,2,2021-04
57560,0,2021-12
57561,0,2021-03
57562,10,2021-02
57563,8,2021-02
57564,1,2021-04
57565,7,2021-01
57566,2,2022-01
57567,5,2022-09
57568,6,2021-03
57569,7,2021-10
57570,10,2021-01
57571,0,2021-10
57572,10,2021-01
57573,3,2021-05
57574,2,2022-03
57575,1,2020-10
57576,6,2021-12
57577,0,2021-11
57578,3,2021-10
57579,2,2021-12
57580,1,2021-10
57581,11,2022-09
57582,4,2021-08
57584,4,2021-04
57585,10,2021-01
57586,10,2021-01
57587,7,2021-02
57588,9,2021-01
57589,11,2021-04
57590,4,2021-07
57591,3,2021-03
57592,8,2021-08
57593,10,2021-08
57594,6,2021-05
57595,3,2021-07
57596,5,2021-01
57597,3,2021-07
57598,4,2021-10
57599,0,2021-06
57600,4,2021-12
57601,11,2021-08
57602,4,2021-08
57603,5,2022-12
57604,2,2021-01
57605,6,2022-12
57606,10,2021-01
57607,7,2021-01
57608,3,2021-08
57609,9,2021-04
57610,2,2021-01
57611,0,2020-12
57612,3,2021-01
57613,0,2021-04
57614,10,2021-02
57615,10,2021-01
57616,11,2022-08
57617,0,2021-08
57618,3,2021-01
57619,8,2021-09
57620,9,2021-12
57621,0,2021-03
57622,0,2021-11
57623,8,2021-06
57624,11,2021-07
57625,6,2021-12
57626,6,2020-11
57627,6,2021-07
57628,10,2021-12
57629,10,2021-01
57630,7,2021-06
57631,3,2021-03
57632,11,2020-09
57633,6,2021-06
57634,0,2021-04
57635,0,2021-10
57637,9,2021-03
57638,7,2021-07
57639,0,2021-04
57640,9,2021-08
57641,0,2020-12
57642,7,2021-07
57643,5,2021-07
57644,7,2021-11
57645,10,2021-10
57646,7,2021-07
57647,0,2021-07
57648,3,2020-08
57649,4,2021-01
57650,11,2021-02
57651,10,2021-08
57652,11,2021-08
57653,2,2021-02
57654,9,2022-03
57655,0,2021-04
57656,11,2021-10
57658,6,2021-01
57659,3,2020-11
57660,3,2021-12
57661,10,2021-12
57662,2,2021-02
57663,11,2021-12
57664,1,2021-10
57665,6,2021-10
57666,10,2021-12
57667,7,2021-08
57668,2,2021-08
57669,10,2021-03
57670,8,2021-12
57671,11,2020-08
57672,6,2021-12
57673,3,2021-07
57674,2,2020-12
57675,11,2021-03
57676,11,2021-08
57677,2,2021-08
57678,7,2021-04
57679,6,2020-12
57680,4,2021-04
57681,7,2021-10
57682,3,2021-05
57683,9,2021-06
57684,10,2020-12
57685,11,2021-08
57686,2,2021-03
57687,7,2021-02
57688,2,2020-11
57689,2,2021-06
57690,11,2021-04
57691,3,2021-07
57692,4,2021-07
57693,3,2021-02
57694,6,2021-01
57695,11,2021-03
57696,1,2021-03
57697,3,2021-05
57698,3,2021-05
57699,9,2021-12
57700,0,2021-02
57701,4,2021-05
57703,7,2021-08
57704,6,2022-01
57705,5,2022-06
57706,3,2021-03
57707,3,2022-04
57708,0,2021-01
57709,1,2021-02
57710,10,2021-12
57711,6,2021-01
57712,8,2021-06
57713,2,2021-02
57714,9,2022-01
57715,4,2021-01
57716,10,2021-06
57717,10,2020-08
57718,3,2021-07
57719,3,2021-02
57720,2,2021-04
57721,2,2021-01
57722,4,2021-04
57723,2,2020-12
57724,7,2022-11
57725,6,2021-05
57726,9,2021-04
57727,6,2021-03
57728,5,2022-09
57729,0,2021-05
57730,9,2021-03
57731,1,2022-01
57732,9,2021-07
57733,0,2020-11
57734,6,2022-02
57735,4,2021-08
57736,6,2020-11
57737,8,2020-11
57738,2,2021-05
57739,6,2021-07
57740,3,2021-08
57741,1,2021-02
57742,0,2021-04
57743,10,2021-02
57744,3,2022-01
57745,8,2021-08
57746,10,2020-12
57747,5,2021-07
57748,6,2021-07
57749,2,2021-01
57750,7,2022-04
57751,5,2022-06
57752,10,2021-04
57753,4,2022-07
57754,6,2021-08
57755,9,2021-04
57756,11,2021-01
57757,6,2021-01
57758,0,2021-05
57759,0,2020-12
57760,11,2020-11
57761,10,2021-08
57762,10,2021-02
57763,2,2021-03
57764,3,2021-06
57765,3,2020-11
57766,6,2021-05
57767,11,2021-01
57768,4,2022-04
57769,4,2021-12
57770,1,2021-03
57771,8,2021-04
57772,6,2020-08
57773,0,2021-09
57774,6,2021-12
57775,5,2022-03
57776,2,2021-02
57777,0,2022-07
57778,4,2021-01
57779,4,2021-07
57780,0,2021-03
57781,6,2020-08
57782,11,2021-01
57783,1,2021-06
57784,2,2022-04
57785,9,2021-01
57786,7,2021-10
57787,10,2020-11
57788,5,2022-07
57789,3,2021-04
57790,6,2021-04
57791,9,2021-01
57792,3,2021-08
57793,8,2021-03
57794,4,2022-01
57795,0,2021-01
57796,1,2020-12
57797,10,2021-09
57798,1,2021-01
57799,0,2021-07
57800,2,2021-02
57801,0,2021-04
57802,2,2021-12
57803,9,2022-05
57804,6,2021-07
57806,0,2021-01
57807,11,2021-01
57808,0,2021-02
57809,5,2022-11
57810,10,2021-12
57811,7,2021-06
57812,0,2021-12
57813,7,2021-12
57814,9,2021-08
57815,11,2021-10
57816,4,2021-01
57817,4,2021-02
57818,6,2021-03
57819,6,2021-07
57821,7,2021-08
57822,4,2022-09
57823,0,2021-03
57824,3,2021-05
57825,11,2021-05
57826,3,2021-02
57827,9,2022-06
57828,4,2021-11
57829,6,2021-03
57830,7,2021-07
57831,2,2021-01
57832,7,2021-07
57833,5,2022-07
57834,2,2020-09
57835,3,2021-01
57836,4,2021-01
57837,1,2021-06
57839,8,2020-11
57840,2,2021-12
57841,9,2021-03
57842,7,2021-05
57843,1,2021-05
57844,8,2021-08
57845,4,2021-02
57846,0,2021-04
57847,2,2021-01
57848,8,2021-01
57849,2,2021-07
57850,0,2021-07
57851,4,2022-11
57852,0,2021-02
57853,5,2022-04
57854,8,2022-10
57855,8,2021-05
57856,4,2021-03
57857,1,2021-02
57858,9,2021-10
57859,1,2020-12
57860,10,2020-11
57861,10,2020-12
57862,0,2020-12
57863,9,2021-04
57864,9,2021-10
57865,0,2022-11
57866,2,2021-04
57867,2,2021-09
57868,11,2021-07
57869,3,2021-06
57870,0,2021-09
57871,8,2021-02
57872,11,2021-10
57873,2,2020-12
57874,3,2020-11
57875,4,2021-12
57876,5,2021-12
57877,8,2021-12
57878,10,2021-10
57879,0,2020-12
57880,7,2020-11
57881,4,2021-09
57882,4,2020-11
57883,10,2021-07
57884,2,2021-01
57885,2,2021-03
57886,4,2021-06
57887,1,2021-09
57888,7,2021-03
57889,0,2021-05
57890,4,2021-12
57891,0,2021-08
57892,10,2021-09
57893,3,2020-03
57894,11,2022-01
57895,2,2021-03
57896,0,2021-03
57897,2,2022-06
57898,3,2021-11
57899,11,2020-12
57900,6,2021-01
57901,3,2021-07
57902,7,2021-08
57903,7,2021-09
57904,9,2021-06
57905,9,2021-11
57906,5,2021-06
57907,1,2021-08
57908,0,2021-01
57909,7,2021-08
57910,10,2021-12
57911,11,2021-05
57912,7,2021-02
57914,3,2021-02
57915,9,2022-12
57916,9,2021-05
57917,9,2021-12
57918,3,2021-10
57919,0,2021-03
57920,10,2021-05
57921,0,2021-01
57922,5,2022-01
57923,2,2021-01
57924,7,2021-07
57925,6,2021-02
57926,10,2021-06
57927,0,2021-04
57928,0,2021-08
57929,4,2021-01
57930,7,2021-06
57931,7,2022-09
57932,6,2021-11
57933,6,2021-01
57934,9,2021-04
57935,5,2022-09
57936,0,2021-12
57937,3,2021-03
57938,3,2021-01
57939,7,2021-09
57940,3,2022-10
57941,9,2021-07
57942,3,2022-04
57943,0,2021-07
57944,7,2021-11
57945,4,2021-01
57946,1,2021-01
57947,4,2021-01
57948,2,2021-03
57949,5,2022-05
57950,0,2020-12
57951,4,2022-06
57953,11,2021-04
57954,10,2021-01
57955,11,2021-09
57956,3,2021-04
57957,7,2021-10
57958,8,2021-12
57959,7,2021-12
57960,1,2021-08
57961,4,2021-01
57962,6,2021-01
57963,10,2021-05
57964,3,2021-07
57965,3,2020-12
57966,5,2022-01
57967,0,2021-04
57968,1,2021-08
57969,0,2021-10
57971,2,2021-10
57972,8,2021-10
57973,0,2021-05
57974,0,2021-01
57975,3,2021-07
57976,4,2022-07
57977,0,2021-10
57978,2,2021-01
57979,2,2021-01
57980,4,2021-07
57981,6,2021-07
57982,3,2021-10
57983,9,2021-04
57984,3,2021-07
57985,3,2021-12
57986,7,2022-01
57987,7,2022-06
57988,10,2021-01
57989,3,2021-10
57990,7,2021-03
57991,4,2022-01
57992,7,2021-08
57993,1,2021-12
57994,0,2021-05
57995,0,2021-04
57996,4,2022-02
57997,0,2021-07
57998,0,2021-05
58000,11,2022-04
58001,5,2022-03
58002,7,2022-04
58003,8,2021-10
58004,11,2021-11
58005,3,2022-07
58006,0,2021-08
58007,0,2022-04
58008,10,2021-04
58009,3,2022-12
58010,7,2021-06
58011,2,2021-03
58012,8,2021-12
58013,7,2021-02
58014,2,2021-01
58015,7,2022-12
58016,9,2021-08
58017,4,2020-11
58018,6,2022-08
58019,10,2021-02
58020,3,2021-01
58021,0,2020-09
58022,7,2022-02
58023,9,2021-10
58024,10,2021-11
58025,9,2021-01
58026,10,2021-05
58027,8,2021-01
58028,6,2022-01
58029,10,2021-01
58030,7,2021-11
58031,9,2021-03
58032,6,2020-09
58033,6,2021-07
58034,6,2021-11
58035,11,2020-10
58036,4,2021-01
58037,3,2022-12
58038,11,2021-01
58039,5,2022-06
58040,2,2020-12
58041,7,2021-05
58042,6,2022-03
58043,4,2021-07
58044,2,2021-01
58045,9,2022-01
58046,4,2021-02
58047,5,2022-01
58048,1,2021-07
58049,4,2021-09
58050,6,2021-03
58051,6,2021-07
58053,4,2021-10
58054,3,2021-12
58055,0,2021-09
58056,10,2021-10
58057,7,2021-12
58058,5,2021-11
58059,2,2021-07
58060,10,2021-04
58061,6,2021-01
58062,7,2021-05
58063,4,2020-11
58064,0,2021-02
58065,10,2021-01
58066,0,2021-09
58067,6,2020-12
58068,11,2020-12
58069,7,2021-05
58070,8,2021-02
58071,9,2022-12
58072,11,2021-01
58073,10,2020-12
58074,0,2021-05
58075,4,2021-02
58076,11,2021-07
58077,11,2021-01
58078,0,2021-08
58079,3,2021-06
58080,11,2021-06
58081,10,2020-11
58082,6,2021-04
58083,9,2022-03
58084,2,2021-07
58085,7,2021-03
58086,7,2021-07
58087,3,2021-05
58088,9,2021-11
58090,2,2021-03
58091,7,2021-06
58092,9,2021-11
58093,3,2022-04
58094,6,2022-01
58095,6,2021-02
58096,8,2021-11
58097,10,2021-01
58098,2,2021-05
58099,4,2022-01
58100,5,2021-04
58101,0,2021-03
58102,3,2020-10
58103,7,2021-07
58104,9,2021-01
58105,3,2021-04
58106,10,2021-11
58107,7,2021-01
58108,2,2021-01
58109,3,2021-06
58110,7,2021-02
58111,1,2021-05
58112,7,2021-10
58113,1,2021-12
58114,0,2021-02
58115,7,2021-02
58116,3,2021-08
58117,3,2021-01
58118,0,2021-06
58119,4,2021-12
58120,6,2021-11
58121,4,2020-11
58122,6,2021-08
58123,11,2021-01
58124,2,2021-12
58125,1,2021-12
58126,6,2020-02
58127,10,2021-12
58128,5,2021-11
58129,0,2021-12
58130,4,2021-01
58132,8,2022-01
58133,3,2021-07
58134,11,2021-06
58135,9,2021-01
58136,6,2021-01
58137,10,2020-11
58138,8,2021-05
58139,3,2021-01
58140,10,2021-11
58141,0,2021-01
58142,9,2021-07
58143,10,2021-03
58144,3,2021-05
58145,0,2022-01
58146,5,2022-02
58147,0,2021-01
58148,2,2020-11
58149,11,2021-03
58150,11,2021-01
58151,3,2021-04
58152,3,2022-08
58153,11,2021-02
58154,6,2021-10
58155,8,2021-02
58157,3,2021-04
58158,6,2021-12
58159,0,2021-12
58160,0,2021-04
58161,1,2021-12
58162,10,2022-02
58163,3,2021-03
58164,3,2022-10
58165,0,2021-10
58166,2,2021-01
58167,11,2021-09
58168,7,2021-02
58169,0,2021-03
58171,6,2022-01
58172,5,2022-05
58173,9,2021-05
58174,0,2021-01
58175,9,2022-11
58176,9,2021-08
58177,3,2022-01
58178,4,2021-02
58179,0,2022-01
58180,8,2021-08
58181,2,2021-07
58182,10,2021-05
58183,0,2021-05
58184,4,2021-08
58185,6,2022-01
58186,3,2021-04
58187,5,2022-04
58189,9,2021-04
58190,11,2021-04
58191,10,2020-12
58192,1,2021-01
58193,7,2021-09
58194,2,2020-08
58195,1,2021-04
58196,7,2021-08
58197,6,2021-04
58198,2,2021-08
58199,2,2020-12
58200,6,2021-02
58201,2,2021-07
58202,7,2021-07
58203,10,2021-01
58204,8,2021-03
58205,4,2021-07
58206,11,2021-07
58207,6,2021-08
58208,0,2021-12
58209,8,2021-06
58210,1,2021-05
58211,2,2021-07
58212,7,2021-09
58213,5,2021-09
58214,6,2020-12
58215,4,2021-05
58216,8,2021-02
58217,5,2021-10
58218,6,2021-12
58219,2,2020-12
58220,3,2021-08
58221,2,2021-02
58222,5,2021-02
58223,8,2020-11
58224,10,2021-12
58225,10,2021-12
58226,11,2021-09
58227,2,2020-01
58228,8,2021-05
58229,0,2021-03
58230,8,2021-10
58231,9,2021-04
58232,1,2021-03
58233,2,2022-12
58234,8,2021-11
58235,1,2021-01
58236,10,2021-12
58237,3,2021-02
58238,3,2021-02
58239,10,2021-01
58240,2,2020-12
58242,2,2022-11
58243,3,2021-07
58244,2,2020-12
58245,3,2021-06
58246,10,2021-01
58247,9,2021-07
58248,6,2021-06
58249,3,2021-02
58250,0,2021-02
58251,3,2022-08
58252,3,2021-03
58253,2,2020-12
58254,4,2021-12
58255,6,2021-01
58256,0,2020-12
58257,2,2020-10
58258,6,2021-02
58260,8,2020-09
58261,11,2021-10
58262,1,2021-03
58263,11,2021-12
58264,10,2021-11
58265,8,2021-01
58266,2,2021-01
58267,3,2021-10
58268,9,2021-06
58269,11,2020-11
